gesture,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
THUMBS_DOWN,0.0,0.0,0.0,-0.02984410524368286,0.06424975395202637,-0.03896741623697153,-0.07902449369430542,0.13310736417770386,-0.058600709388827,-0.11506873369216919,0.19740885496139526,-0.07466508875307909,-0.13217133283615112,0.2565905451774597,-0.0837239367764937,-0.15174585580825806,0.08502578735351562,-0.020678196648930225,-0.16930431127548218,0.060352444648742676,-0.05048232207712999,-0.11935007572174072,0.054669737815856934,-0.06422470937189928,-0.11536133289337158,0.06886202096939087,-0.07188621590552202,-0.15593206882476807,0.029764771461486816,-0.013987644190763149,-0.16434246301651,0.008585751056671143,-0.046804268459652576,-0.1092824935913086,0.0106658935546875,-0.053469867060755405,-0.11564415693283081,0.02908456325531006,-0.05326727087316385,-0.15065252780914307,-0.02348947525024414,-0.013559230218504581,-0.159268319606781,-0.04218137264251709,-0.048001580486868534,-0.1119202971458435,-0.03301703929901123,-0.04093468616423479,-0.11476284265518188,-0.01493382453918457,-0.029704278881524715,-0.14238512516021729,-0.07008752226829529,-0.016043255652164135,-0.1568317413330078,-0.08550399541854858,-0.032722879747723255,-0.12260425090789795,-0.07089206576347351,-0.023840588132713947,-0.11650830507278442,-0.054208993911743164,-0.013784898991559658
THUMBS_DOWN,0.0,0.0,0.0,-0.029117166996002197,0.06395184993743896,-0.03795826196693497,-0.07471686601638794,0.13098466396331787,-0.059016586691370776,-0.11174708604812622,0.19401228427886963,-0.07751198619627075,-0.1324520707130432,0.25255703926086426,-0.08995884418510514,-0.1510472297668457,0.07790255546569824,-0.01939206890784817,-0.16651445627212524,0.06142348051071167,-0.05076593667291718,-0.12108302116394043,0.05386459827423096,-0.06720811635278778,-0.11230117082595825,0.06131500005722046,-0.07615899801277237,-0.15434372425079346,0.024429798126220703,-0.01464738458417969,-0.16041535139083862,0.008930861949920654,-0.04733948916219788,-0.1089368462562561,0.009693622589111328,-0.055850242674580386,-0.11041766405105591,0.02272576093673706,-0.05703789502405243,-0.14737796783447266,-0.02732834219932556,-0.01632255822443085,-0.15443158149719238,-0.04192039370536804,-0.05147401377581673,-0.10925871133804321,-0.0336938202381134,-0.04554008081578331,-0.10877734422683716,-0.0192735493183136,-0.03476610541366654,-0.13647758960723877,-0.07393664121627808,-0.020932277143231204,-0.1540026068687439,-0.08687847852706909,-0.0384975759687336,-0.12062054872512817,-0.07289496064186096,-0.028971131369701197,-0.11146211624145508,-0.05862683057785034,-0.018105647936693003
THUMBS_DOWN,0.0,0.0,0.0,-0.029190123081207275,0.05948078632354736,-0.04126898426147818,-0.07618415355682373,0.12641191482543945,-0.06387339759203314,-0.1138274073600769,0.18894833326339722,-0.08252430188986182,-0.13340240716934204,0.24615740776062012,-0.09386780339809775,-0.15282964706420898,0.07715696096420288,-0.02701757143768191,-0.17015987634658813,0.05327177047729492,-0.056707917186940904,-0.11999338865280151,0.04868882894515991,-0.06729264784189581,-0.11294692754745483,0.061343610286712646,-0.07232900190683722,-0.15650779008865356,0.02252495288848877,-0.019550318304027314,-0.16256314516067505,0.0016201138496398926,-0.05347173887821555,-0.10629785060882568,0.007261991500854492,-0.058155270698989625,-0.11287957429885864,0.0253140926361084,-0.056017177585090394,-0.14942938089370728,-0.03033238649368286,-0.018168308246458764,-0.15494686365127563,-0.0505557656288147,-0.05406536761256575,-0.1074364185333252,-0.03707152605056763,-0.0459138997230184,-0.11064153909683228,-0.01794809103012085,-0.03358550224038481,-0.13842988014221191,-0.07685551047325134,-0.01977322477432608,-0.15217751264572144,-0.09488803148269653,-0.03827235702010512,-0.11812657117843628,-0.07734706997871399,-0.029490607264961,-0.1118897795677185,-0.0586124062538147,-0.019019196215595002
THUMBS_DOWN,0.0,0.0,0.0,-0.029105663299560547,0.061955034732818604,-0.04122960161515721,-0.07614278793334961,0.12834513187408447,-0.06321362372585781,-0.11554938554763794,0.18861103057861328,-0.0813992243642474,-0.1378854513168335,0.24554336071014404,-0.09226708080717572,-0.15184235572814941,0.07644611597061157,-0.02510888096043118,-0.17129367589950562,0.055361032485961914,-0.05545814674445637,-0.12118691205978394,0.04899376630783081,-0.06738005545088299,-0.11445319652557373,0.06049686670303345,-0.07309472527452954,-0.1544310450553894,0.022170662879943848,-0.017364104875412067,-0.1650131344795227,0.004080772399902344,-0.05108164217421063,-0.10925918817520142,0.006715893745422363,-0.05637283217259892,-0.11560159921646118,0.023535847663879395,-0.054784938358750424,-0.14761924743652344,-0.030258506536483765,-0.015974975788083157,-0.15823835134506226,-0.048873692750930786,-0.051568045877900204,-0.11128795146942139,-0.03840059041976929,-0.04356600310751446,-0.11422240734100342,-0.020602256059646606,-0.031323842369999966,-0.13761669397354126,-0.07655423879623413,-0.017607517206158718,-0.1551985740661621,-0.09409186244010925,-0.03540338169881352,-0.1217922568321228,-0.07841044664382935,-0.02634867061027535,-0.11526262760162354,-0.06106308102607727,-0.01576584730395325
THUMBS_DOWN,0.0,0.0,0.0,-0.027572572231292725,0.0644369125366211,-0.04122980842322477,-0.0728270411491394,0.13088661432266235,-0.06258398825258382,-0.11502736806869507,0.1874237060546875,-0.07980086440176137,-0.14291930198669434,0.23866575956344604,-0.08948905551761754,-0.14566010236740112,0.07769733667373657,-0.02705404693216451,-0.1703680157661438,0.05932384729385376,-0.05715435156554349,-0.1206808090209961,0.05082041025161743,-0.06831244910091527,-0.11452698707580566,0.06130540370941162,-0.07364337677091726,-0.14766854047775269,0.023566722869873047,-0.018937766272131284,-0.1664741039276123,0.008847594261169434,-0.053106041345301946,-0.11082351207733154,0.008839905261993408,-0.058745039347115835,-0.11584711074829102,0.0253944993019104,-0.057633304688636144,-0.1425202488899231,-0.02766519784927368,-0.016895817312899908,-0.162342369556427,-0.044386595487594604,-0.05294419610828527,-0.11393201351165771,-0.03671747446060181,-0.04381141969889768,-0.11500060558319092,-0.020330995321273804,-0.030898768174949964,-0.13447803258895874,-0.07299292087554932,-0.017768658417764982,-0.15819573402404785,-0.08925038576126099,-0.0358981207940019,-0.12288147211074829,-0.07640701532363892,-0.025778641644421896,-0.11459189653396606,-0.06120288372039795,-0.014535383972827276
THUMBS_DOWN,0.0,0.0,0.0,-0.028428614139556885,0.06702440977096558,-0.03765542759265372,-0.07533520460128784,0.1309545636177063,-0.05604355363811919,-0.1190561056137085,0.1837204098701477,-0.07166437758769462,-0.1483423113822937,0.23220378160476685,-0.0800078208621926,-0.14372742176055908,0.07568889856338501,-0.01823938033248851,-0.17426776885986328,0.06246215105056763,-0.04768907605375716,-0.1265559196472168,0.05280977487564087,-0.05943229003514716,-0.11893361806869507,0.059357523918151855,-0.06480310811366508,-0.14520639181137085,0.021340668201446533,-0.011893530848283262,-0.16888010501861572,0.013143718242645264,-0.04488417460288474,-0.11525684595108032,0.011647224426269531,-0.05140724359716842,-0.1183897852897644,0.024173080921173096,-0.05050505651797721,-0.14064037799835205,-0.029740512371063232,-0.01198008703704545,-0.16684681177139282,-0.039079904556274414,-0.04703779845203826,-0.11943340301513672,-0.03413507342338562,-0.03822061746086547,-0.11767202615737915,-0.023396611213684082,-0.024949145975369902,-0.13307732343673706,-0.07556092739105225,-0.014887292410094233,-0.16257119178771973,-0.08590072393417358,-0.03216092242564628,-0.12924546003341675,-0.07457876205444336,-0.021703203680772276,-0.11847269535064697,-0.06384167075157166,-0.00979854027445981
THUMBS_DOWN,0.0,0.0,0.0,-0.02810192108154297,0.069854736328125,-0.03564460349849696,-0.07628005743026733,0.1351374387741089,-0.05267631781867976,-0.11992371082305908,0.18745440244674683,-0.06722607237867351,-0.14866673946380615,0.2356460690498352,-0.07444288355878825,-0.14317911863327026,0.07821595668792725,-0.015494626552083446,-0.17540276050567627,0.06557637453079224,-0.04390183610490794,-0.12801188230514526,0.05696791410446167,-0.05531113741568561,-0.1210176944732666,0.06484782695770264,-0.06084392739109035,-0.14475709199905396,0.025438010692596436,-0.010316699348607017,-0.17064779996871948,0.01769256591796875,-0.041967792041816665,-0.11705756187438965,0.015282750129699707,-0.04783923325709338,-0.120391845703125,0.027460157871246338,-0.046719861753501846,-0.1402648687362671,-0.02487283945083618,-0.011486321293034507,-0.16881412267684937,-0.03262054920196533,-0.044110511966266586,-0.12145006656646729,-0.03014606237411499,-0.033868962504186584,-0.11989539861679077,-0.02072235941886902,-0.0204993203061008,-0.13217061758041382,-0.0703500509262085,-0.015613177396573974,-0.16140377521514893,-0.0796690583229065,-0.031568584569015457,-0.12771546840667725,-0.07030713558197021,-0.020406569890894843,-0.11773407459259033,-0.06147381663322449,-0.008438556991734458
THUMBS_DOWN,0.0,0.0,0.0,-0.024985015392303467,0.07030773162841797,-0.03539172283637981,-0.07359462976455688,0.13616544008255005,-0.05220539219010334,-0.11857140064239502,0.18730998039245605,-0.06675564593899708,-0.14746606349945068,0.23481178283691406,-0.07401931382048588,-0.14125609397888184,0.0786590576171875,-0.016128973134641456,-0.1764339804649353,0.06728321313858032,-0.04531638047922115,-0.12927287817001343,0.05523037910461426,-0.056453474827890204,-0.12005263566970825,0.062345921993255615,-0.06133537463176708,-0.14350759983062744,0.026290833950042725,-0.011280549720709132,-0.17117762565612793,0.018834590911865234,-0.0429184595428751,-0.1170891523361206,0.013762950897216797,-0.04794724381793003,-0.11988645792007446,0.027473151683807373,-0.04617981336343746,-0.13990402221679688,-0.023889511823654175,-0.012884046912972735,-0.17065364122390747,-0.03187403082847595,-0.04589592761624317,-0.1222342848777771,-0.03120601177215576,-0.03461796141493778,-0.11980438232421875,-0.019756197929382324,-0.020504063957218932,-0.13220363855361938,-0.06886628270149231,-0.017468703009967612,-0.1623174548149109,-0.07898825407028198,-0.03432891241538982,-0.12761205434799194,-0.07133901119232178,-0.022938459210877227,-0.1171303391456604,-0.060957252979278564,-0.010670595832948493
THUMBS_DOWN,0.0,0.0,0.0,-0.0262945294380188,0.07099026441574097,-0.0332260755251923,-0.07531142234802246,0.13514924049377441,-0.04905944963803677,-0.12076038122177124,0.18557047843933105,-0.06359296938290981,-0.14860445261001587,0.23322510719299316,-0.07078791310897259,-0.1416102647781372,0.07414722442626953,-0.011784885021654645,-0.179912269115448,0.06439560651779175,-0.03997886827102093,-0.13206297159194946,0.052733659744262695,-0.050209606940654794,-0.1212354302406311,0.05756765604019165,-0.05422088032474903,-0.14291542768478394,0.022729456424713135,-0.0077449273679235375,-0.17311418056488037,0.01534116268157959,-0.038300118352083246,-0.11862355470657349,0.012133240699768066,-0.04249343922248272,-0.12115925550460815,0.02449345588684082,-0.040016590560583154,-0.1384860873222351,-0.0266726016998291,-0.01025143818816332,-0.17355364561080933,-0.03572291135787964,-0.042059468979744,-0.1254907250404358,-0.03332561254501343,-0.03032135864606289,-0.12143003940582275,-0.022672653198242188,-0.0157760781597176,-0.1301823854446411,-0.07128912210464478,-0.015699014941958467,-0.1646333932876587,-0.08366593718528748,-0.031589279825595895,-0.13183379173278809,-0.07475990056991577,-0.02014268463364033,-0.12015891075134277,-0.06396517157554626,-0.00775714678576378
THUMBS_DOWN,0.0,0.0,0.0,-0.026377975940704346,0.07185065746307373,-0.03389985892607683,-0.07532906532287598,0.1361100673675537,-0.0509829971535396,-0.1211172342300415,0.18571686744689941,-0.0668782855911445,-0.14896374940872192,0.2348541021347046,-0.07535110074712748,-0.14452868700027466,0.07479393482208252,-0.013095286075611057,-0.1838287115097046,0.06277066469192505,-0.04226591098739618,-0.13508397340774536,0.05263906717300415,-0.052774608467359485,-0.12210309505462646,0.05788534879684448,-0.05666697431041712,-0.14625203609466553,0.023298561573028564,-0.00926762107445711,-0.17723286151885986,0.013379156589508057,-0.04027172211243624,-0.1206170916557312,0.011507868766784668,-0.04364911500050539,-0.1216421127319336,0.024294734001159668,-0.040280036960382404,-0.14217180013656616,-0.026327162981033325,-0.012170924205918254,-0.17884880304336548,-0.036873459815979004,-0.043961663131256046,-0.1293860673904419,-0.034037232398986816,-0.031138146628279628,-0.123440682888031,-0.023074746131896973,-0.01582962494029516,-0.1336909532546997,-0.07078751921653748,-0.01821227777435297,-0.16821295022964478,-0.08449643850326538,-0.034317676310081424,-0.13489437103271484,-0.07541477680206299,-0.022525882680554332,-0.12278026342391968,-0.06451904773712158,-0.009755621996362152
THUMBS_DOWN,0.0,0.0,0.0,-0.026319146156311035,0.07164132595062256,-0.03438536656130964,-0.07574021816253662,0.13479071855545044,-0.052710795971051994,-0.12090736627578735,0.1843719482421875,-0.0702549873017233,-0.14884716272354126,0.2339358925819397,-0.08101954889525587,-0.14771997928619385,0.07097965478897095,-0.01195635759313518,-0.18666315078735352,0.06016892194747925,-0.042635316225187125,-0.13855326175689697,0.05082285404205322,-0.05595733431209737,-0.12090706825256348,0.054405927658081055,-0.061338981809512916,-0.1506822109222412,0.020054340362548828,-0.008705399195150676,-0.18182170391082764,0.010869741439819336,-0.041695034327403846,-0.12471801042556763,0.008957386016845703,-0.04750227016438657,-0.11989378929138184,0.02118772268295288,-0.04488597271074468,-0.14620232582092285,-0.029113978147506714,-0.01233503055800611,-0.18256515264511108,-0.039370715618133545,-0.045128433229820075,-0.13347464799880981,-0.036854684352874756,-0.03382918444503957,-0.1233707070350647,-0.0246257483959198,-0.01881793533493692,-0.13615566492080688,-0.07312482595443726,-0.019168365942732635,-0.17110872268676758,-0.08639061450958252,-0.035998275699512305,-0.138624370098114,-0.07780367136001587,-0.024815937700168433,-0.1252228021621704,-0.06544142961502075,-0.01206193418283874
THUMBS_DOWN,0.0,0.0,0.0,-0.028117835521697998,0.07135683298110962,-0.030062689963102684,-0.07940834760665894,0.13213950395584106,-0.04696749668133293,-0.12330442667007446,0.1817237138748169,-0.06417757790100609,-0.15103113651275635,0.23012346029281616,-0.07552591483604942,-0.1495642066001892,0.06535059213638306,-0.008097271952152596,-0.19058072566986084,0.05615109205245972,-0.03851616527450119,-0.14243972301483154,0.04697328805923462,-0.054723457950473176,-0.116901695728302,0.048921287059783936,-0.061707453388095246,-0.15247416496276855,0.014880716800689697,-0.006644919100523339,-0.18629443645477295,0.0073067545890808105,-0.03905131067645584,-0.12855172157287598,0.004632174968719482,-0.04765283833754097,-0.1143847107887268,0.015643417835235596,-0.04667271818530594,-0.14714312553405762,-0.03398942947387695,-0.01147765159171854,-0.18641191720962524,-0.04392001032829285,-0.04210517327797447,-0.13817107677459717,-0.041730403900146484,-0.03284794237029587,-0.12195062637329102,-0.029254794120788574,-0.01917778100383316,-0.13565319776535034,-0.07810443639755249,-0.01914254162025486,-0.17383480072021484,-0.09180974960327148,-0.03444335009467636,-0.14318525791168213,-0.08253970742225647,-0.023644990804911004,-0.1271345615386963,-0.0681988000869751,-0.011200205940127717
THUMBS_DOWN,0.0,0.0,0.0,-0.02603602409362793,0.07232344150543213,-0.027767469073268103,-0.07807540893554688,0.13085508346557617,-0.04476063408944242,-0.12194573879241943,0.1711188554763794,-0.0621111326763355,-0.15469437837600708,0.21180641651153564,-0.07456602611634366,-0.14802825450897217,0.06426835060119629,-0.014213025468023943,-0.19518613815307617,0.054752230644226074,-0.04623683252427213,-0.1511332392692566,0.04582124948501587,-0.06489560463521116,-0.11728942394256592,0.04503941535949707,-0.07263366588446729,-0.14967083930969238,0.011527419090270996,-0.014208991909953284,-0.1909669041633606,0.002473771572113037,-0.04789410614463918,-0.1344326138496399,-0.0006723403930664062,-0.05820563891026609,-0.1064373254776001,0.007570743560791016,-0.05771682121846311,-0.14320439100265503,-0.037363529205322266,-0.019684496233793425,-0.18758833408355713,-0.04749506711959839,-0.049677339280577826,-0.1400393843650818,-0.04504752159118652,-0.041896474445792364,-0.11390495300292969,-0.03422406315803528,-0.028932773406239676,-0.1308467984199524,-0.08277285099029541,-0.027758960510226416,-0.1737101674079895,-0.09705394506454468,-0.04426038348171346,-0.14441949129104614,-0.08733803033828735,-0.03459198483321302,-0.1231430172920227,-0.07162681221961975,-0.022526427070232558
THUMBS_DOWN,0.0,0.0,0.0,-0.05338567495346069,0.056175172328948975,-0.013557989603725673,-0.10396355390548706,0.09849947690963745,-0.026624013191906215,-0.13991481065750122,0.10960245132446289,-0.042501414648143054,-0.14175665378570557,0.08362758159637451,-0.05479146399244428,-0.17470598220825195,0.0031722187995910645,0.004129927617611884,-0.18401861190795898,0.03650850057601929,-0.026833005702940227,-0.1424351930618286,0.044446706771850586,-0.04713413723453641,-0.13071972131729126,0.0389552116394043,-0.05814984672412038,-0.16320902109146118,-0.03867286443710327,-0.0033331429463601125,-0.1656581163406372,-0.0013176202774047852,-0.0346657917712605,-0.12440961599349976,0.010343313217163086,-0.043346530279961826,-0.12034225463867188,0.007912993431091309,-0.0439797029708302,-0.14500993490219116,-0.07826894521713257,-0.016376145637480022,-0.14788949489593506,-0.044095635414123535,-0.04384924330457807,-0.11285656690597534,-0.028606414794921875,-0.03586745493754506,-0.10839247703552246,-0.02910768985748291,-0.02446587429091096,-0.12091004848480225,-0.11548924446105957,-0.031891344568578006,-0.12961405515670776,-0.08731716871261597,-0.04145029418810964,-0.10495185852050781,-0.06571507453918457,-0.030786734527794124,-0.09801501035690308,-0.06146961450576782,-0.019819563708153964
THUMBS_DOWN,0.0,0.0,0.0,-0.04427742958068848,0.062127649784088135,-0.01611362418952922,-0.09206879138946533,0.09887140989303589,-0.03110601029220561,-0.12280815839767456,0.11195462942123413,-0.04682287408832053,-0.13283860683441162,0.11005157232284546,-0.05814387484315375,-0.17335635423660278,-0.010986745357513428,-0.0030991888870630646,-0.1756882667541504,0.06412965059280396,-0.03157523854497413,-0.13415944576263428,0.06253653764724731,-0.05142870752933959,-0.12540662288665771,0.03642892837524414,-0.06328487231257895,-0.16329598426818848,-0.05144983530044556,-0.009269732263419428,-0.15758156776428223,0.03130459785461426,-0.036395905752215185,-0.11667114496231079,0.03318512439727783,-0.042923299808535376,-0.11342763900756836,0.009208917617797852,-0.04363686053875426,-0.14002346992492676,-0.08288377523422241,-0.020284023348722258,-0.1360093355178833,-0.007127225399017334,-0.04212937711599807,-0.09915179014205933,0.0028565526008605957,-0.03010278216424922,-0.09622830152511597,-0.01551586389541626,-0.01842559336546401,-0.1090538501739502,-0.10881513357162476,-0.03447800709727744,-0.11071884632110596,-0.04803287982940674,-0.042806511957678595,-0.08739995956420898,-0.03311765193939209,-0.03152231334570388,-0.08431917428970337,-0.04693204164505005,-0.020323926795754232
THUMBS_DOWN,0.0,0.0,0.0,-0.042530357837677,0.055445730686187744,-0.011770641965142659,-0.09193909168243408,0.08410060405731201,-0.023531124529711178,-0.12561702728271484,0.09681487083435059,-0.03673472308861392,-0.15035194158554077,0.11053556203842163,-0.04611256026970523,-0.1680803894996643,-0.03706979751586914,0.001801326686234006,-0.1794927716255188,0.05595827102661133,-0.028362712425462178,-0.13788557052612305,0.06778103113174438,-0.04897078925120013,-0.12028825283050537,0.04475390911102295,-0.05968778633820193,-0.15885090827941895,-0.07074940204620361,-0.005459675633630923,-0.16400456428527832,0.030487895011901855,-0.03290462547289508,-0.11988174915313721,0.0416751503944397,-0.039617356446854046,-0.10712218284606934,0.020123958587646484,-0.039739184615484646,-0.1386081576347351,-0.0930936336517334,-0.01749994659172671,-0.1457328200340271,0.002423405647277832,-0.042209290501944,-0.10281163454055786,0.017097532749176025,-0.03220029601203578,-0.09010505676269531,-0.0007796287536621094,-0.020682432291380337,-0.11007016897201538,-0.10744541883468628,-0.032039382097593716,-0.12127923965454102,-0.031637728214263916,-0.04829385930048602,-0.09259140491485596,-0.012487053871154785,-0.04106976890312808,-0.08057653903961182,-0.02468198537826538,-0.03046590329455512
THUMBS_DOWN,0.0,0.0,0.0,-0.055188655853271484,0.04129606485366821,0.0012098681940528877,-0.10366833209991455,0.051003336906433105,-0.0029273064979520313,-0.13540136814117432,0.06260961294174194,-0.010961993754392552,-0.16086864471435547,0.07494544982910156,-0.019466123700624394,-0.15406447649002075,-0.07363784313201904,0.006675537518674446,-0.17785334587097168,-0.0045885443687438965,-0.014450503670161652,-0.1836419403553009,0.05057168006896973,-0.034348162979370045,-0.185720294713974,0.09395480155944824,-0.045412941992765354,-0.1446906328201294,-0.09634143114089966,-0.004330682725196766,-0.16530627012252808,-0.0038303136825561523,-0.018157306284194874,-0.16802185773849487,0.05778318643569946,-0.03114406873334019,-0.16790711879730225,0.1079871654510498,-0.0393623515670356,-0.12685972452163696,-0.10303735733032227,-0.017267975181823658,-0.14590239524841309,-0.0018361210823059082,-0.03113559742320149,-0.14630496501922607,0.05682951211929321,-0.035470578045135426,-0.14597254991531372,0.10281026363372803,-0.03614295196581452,-0.10136711597442627,-0.09432816505432129,-0.030994420096760678,-0.12075150012969971,-0.0077790021896362305,-0.04216934290576546,-0.12482929229736328,0.03887593746185303,-0.04236463007379143,-0.12560564279556274,0.07749396562576294,-0.038839890778547215
THUMBS_DOWN,0.0,0.0,0.0,-0.05796331167221069,0.006947994232177734,0.0016200055726471874,-0.11919325590133667,0.020558178424835205,-0.0009842466204759148,-0.1594293713569641,0.05045813322067261,-0.004610304731443193,-0.17808395624160767,0.094582200050354,-0.010934425994321373,-0.16052758693695068,-0.03725171089172363,-0.006663295916780498,-0.19302573800086975,0.051689207553863525,-0.019581758893593815,-0.20565110445022583,0.10863912105560303,-0.03161274968789485,-0.2146115005016327,0.15207481384277344,-0.038071896425947216,-0.15350162982940674,-0.029634177684783936,-0.013920440814956692,-0.18495213985443115,0.06890749931335449,-0.01809038362608817,-0.19930711388587952,0.12802040576934814,-0.024922957188948658,-0.20777571201324463,0.17542845010757446,-0.0310268527935591,-0.14005506038665771,-0.0077416300773620605,-0.020818080298170116,-0.16755163669586182,0.08856260776519775,-0.02801593533860114,-0.1793447732925415,0.14310985803604126,-0.03463650076793101,-0.18584215641021729,0.18396294116973877,-0.03873816087053683,-0.1196032166481018,0.027840912342071533,-0.027376435242160824,-0.13642579317092896,0.1062467098236084,-0.035917140088542965,-0.14577925205230713,0.14425915479660034,-0.038149158946737316,-0.1525336503982544,0.1773173213005066,-0.03725374072001841
THUMBS_DOWN,0.0,0.0,0.0,-0.059729814529418945,0.0017932653427124023,0.0067600465220607475,-0.12328106164932251,0.02055370807647705,0.006759243256340142,-0.16239792108535767,0.055003225803375244,0.004927492405215617,-0.1785406470298767,0.09789389371871948,-0.00013811472007319026,-0.16659879684448242,-0.006444334983825684,0.0019715965566433624,-0.19719156622886658,0.08268851041793823,-0.006483739071597938,-0.2092788815498352,0.14399725198745728,-0.016774366439392452,-0.21630415320396423,0.1859438419342041,-0.023125991986205463,-0.14895343780517578,0.0006254315376281738,-0.00624239660527337,-0.17700040340423584,0.09741610288619995,-0.005900784225275402,-0.1912885308265686,0.16021227836608887,-0.011551150881757621,-0.19553601741790771,0.2120639681816101,-0.018150963650157337,-0.12656068801879883,0.018782496452331543,-0.013701632448544387,-0.15270817279815674,0.10902220010757446,-0.013114995152761821,-0.1662353277206421,0.16813629865646362,-0.01633085200290907,-0.1729535460472107,0.2120487093925476,-0.020750407890488987,-0.09818452596664429,0.04545813798904419,-0.02060771623354185,-0.11920493841171265,0.12059074640274048,-0.02363804431359995,-0.1296420693397522,0.16475772857666016,-0.02317162865500677,-0.13445115089416504,0.19985634088516235,-0.021703715265800838
THUMBS_DOWN,0.0,0.0,0.0,0.06559845060110092,0.006796419620513916,-0.010787667110971455,0.13363484293222427,-0.027227342128753662,-0.016526787877491955,0.16490540653467178,-0.07185196876525879,-0.024252971038631443,0.17625538259744644,-0.1057477593421936,-0.030889592469147686,0.15798980742692947,-0.16387706995010376,0.0036159068248799997,0.18185526877641678,-0.12489211559295654,-0.026205201968959813,0.19052443653345108,-0.06266927719116211,-0.05221654973965073,0.19756273180246353,-0.012021541595458984,-0.0657250223312893,0.13038020581007004,-0.19411075115203857,-0.002929518567807321,0.15317312628030777,-0.13248944282531738,-0.027733202428034787,0.15699676424264908,-0.06528455018997192,-0.04248265676241303,0.15866459161043167,-0.01662689447402954,-0.047136643305830006,0.09141529351472855,-0.20572549104690552,-0.013347769491783623,0.11877361685037613,-0.13538599014282227,-0.03964751713018799,0.1198800727725029,-0.07089847326278687,-0.040082604960016255,0.118453748524189,-0.02809619903564453,-0.03292348735075379,0.04878600686788559,-0.20026791095733643,-0.025658448562435154,0.07975100725889206,-0.1383301019668579,-0.04371181257110024,0.07878207415342331,-0.08245724439620972,-0.03808814041357422,0.07372256368398666,-0.04678159952163696,-0.02713814877014542
THUMBS_DOWN,0.0,0.0,0.0,0.07029843330383301,0.012948274612426758,-0.005595023040839919,0.14074963331222534,0.005519986152648926,-0.00900914496294547,0.18132586777210236,-0.018926262855529785,-0.017149076559761056,0.19149740040302277,-0.058238446712493896,-0.023171798088768014,0.1503138393163681,-0.1233530044555664,0.020499243638298026,0.18202005326747894,-0.15388011932373047,-0.0038345116145848124,0.1709222048521042,-0.10401487350463867,-0.02459898846707631,0.15421955287456512,-0.06504088640213013,-0.03307669679186631,0.12575815618038177,-0.15840882062911987,0.013585421494028083,0.15884079039096832,-0.18161815404891968,-0.008397781984129438,0.14332033693790436,-0.12024664878845215,-0.022887742840865144,0.12152384221553802,-0.07942730188369751,-0.026339127444842347,0.09511740505695343,-0.18668687343597412,0.0021509192928732546,0.12646141648292542,-0.2097564935684204,-0.020238238149502763,0.11497242748737335,-0.1448688507080078,-0.020449441620328912,0.09507410228252411,-0.10100239515304565,-0.012852753275254258,0.05737559497356415,-0.20393484830856323,-0.010292271846154222,0.09089818596839905,-0.2172347903251648,-0.02564130792877961,0.08683936297893524,-0.16358309984207153,-0.020080755227425584,0.07217563688755035,-0.1223459243774414,-0.00964306457451869
THUMBS_DOWN,0.0,0.0,0.0,0.08066826313734055,0.02097839117050171,-0.0007839066249388793,0.14570298045873642,0.03401702642440796,-0.004845368167671893,0.19204170256853104,0.030047833919525146,-0.015526769640210603,0.2175135686993599,0.000796198844909668,-0.025621125432017777,0.16494185477495193,-0.06568515300750732,0.023899795530077483,0.20449460297822952,-0.0964776873588562,0.003241886194508936,0.20699471980333328,-0.06845486164093018,-0.016842408063176606,0.19660932570695877,-0.03889697790145874,-0.02580485302424762,0.14922163635492325,-0.10664856433868408,0.015016264324721362,0.19516048580408096,-0.13327932357788086,-0.0023768180555734375,0.18582607060670853,-0.09046733379364014,-0.017425943123463128,0.16363323479890823,-0.056178390979766846,-0.022647602441075776,0.12500185519456863,-0.1472865343093872,0.002330867849003937,0.1686110869050026,-0.17232197523117065,-0.015005028764072392,0.15479271858930588,-0.12486845254898071,-0.016521198632482026,0.1294548287987709,-0.08750510215759277,-0.010760912629130814,0.09224794059991837,-0.18342584371566772,-0.011105093131128285,0.13230695575475693,-0.20366743206977844,-0.021846597971681092,0.1268465295433998,-0.1600494086742401,-0.01561539615905616,0.10691749304533005,-0.12026125192642212,-0.005595301701042388
